"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","path"
310039,309997,"CPT","","0062T","[EXPIRED]-Percutaneous intradiscal annuloplasty, any method except electrothermal, unilateral or bilateral including fluoroscopic guidance; single level",0,1,0,"Procedure",42740709,0,309997
310040,309997,"CPT","","0063T","[EXPIRED]-Percutaneous intradiscal annuloplasty, any method except electrothermal, unilateral or bilateral including fluoroscopic guidance; 1 or more additional levels (list separately in addition to 0062t for primary procedure)",0,1,0,"Procedure",42740710,0,309997
310041,309997,"CPT","","0064T","[EXPIRED]-Spectroscopy, expired gas analysis (eg, nitric oxide/carbon dioxide test)",0,1,0,"Procedure",42740711,0,309997
310042,309997,"CPT","","0066T","[EXPIRED]-Computed tomographic (ct) colonography (ie, virtual colonoscopy); screening",0,1,0,"Procedure",42740713,0,309997
310043,309997,"CPT","","0067T","[EXPIRED]-Computed tomographic (ct) colonography (ie, virtual colonoscopy); diagnostic",0,1,0,"Procedure",42740714,0,309997
310044,309997,"CPT","","0068T","[EXPIRED]-Acoustic heart sound recording and computer analysis; with interpretation and report",0,1,0,"Procedure",42740715,0,309997
310045,309997,"CPT","","0069T","[EXPIRED]-Acoustic heart sound recording and computer analysis; acoustic heart sound recording and computer analysis only",0,1,0,"Procedure",42740716,0,309997
310046,309997,"CPT","","0070T","[EXPIRED]-Acoustic heart sound recording and computer analysis; interpretation and report only",0,1,0,"Procedure",42740717,0,309997
310047,309997,"CPT","","Level 2: 0071T-0072T","Focused ultrasound ablation of uterine leiomyomata, including MR guidance",1,0,"","","",0,309997
310048,309997,"CPT","","0073T","[EXPIRED]-Compensator-based beam modulation treatment delivery of inverse planned treatment using 3 or more high resolution (milled or cast) compensator convergent beam modulated fields, per treatment session",0,1,1,"Procedure",2100937,0,309997
310049,309997,"CPT","","Level 2: 0075T-0076T","Transcatheter placement of extracranial vertebral artery stent(s), including radiologic supervision and interpretation, open or percutaneous",1,0,"","","",0,309997
310050,309997,"CPT","","0077T","[EXPIRED]-Implanting and securing cerebral thermal perfusion probe, including twist drill or burr hole, to measure absolute cerebral tissue perfusion",0,1,1,"Procedure",42740724,0,309997
310051,309997,"CPT","","0078T","[EXPIRED]-Endovascular repair using prosthesis of abdominal aortic aneurysm, pseudoaneurysm or dissection, abdominal aorta involving visceral branches (superior mesenteric, celiac and/or renal artery(s))",0,1,3,"Procedure",2100958,0,309997
310052,309997,"CPT","","0079T","[EXPIRED]-Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch (list separately in addition to code for primary procedure)",0,1,1,"Procedure",2100974,0,309997
310053,309997,"CPT","","0080T","[EXPIRED]-Endovascular repair of abdominal aortic aneurysm, pseudoaneurysm or dissection, abdominal aorta involving visceral vessels (superior mesenteric, celiac or renal), using fenestrated modular bifurcated prosthesis (2 docking limbs), radiological supervision and interpretation",0,1,3,"Procedure",2100977,0,309997
310054,309997,"CPT","","0081T","[EXPIRED]-Placement of visceral extension prosthesis for endovascular repair of abdominal aortic aneurysm involving visceral vessels, each visceral branch, radiological supervision and interpretation (list separately in addition to code for primary procedure)",0,1,1,"Procedure",2100979,0,309997
310055,309997,"CPT","","0083T","[EXPIRED]-Stereotactic rad tx mngm",0,1,5,"Procedure",42740730,0,309997
310056,309997,"CPT","","0084T","[EXPIRED]-Insertion of a temporary prostatic urethral stent",0,1,0,"Procedure",42740731,0,309997
310057,309997,"CPT","","0085T","Breath test for heart transplant rejection",0,1,0,"Procedure",2101017,0,309997
310058,309997,"CPT","","0086T","[EXPIRED]-Left ventricular filling pressure indirect measurement by computerized calibration of the arterial waveform response to valsalva maneuver",0,1,0,"Procedure",42740733,0,309997
310059,309997,"CPT","","0087T","[EXPIRED]-Sperm evaluation, hyaluronan sperm binding test",0,1,0,"Procedure",42740734,0,309997
310060,309997,"CPT","","0088T","[EXPIRED]-Rf tongue base vol redux",0,1,10,"Procedure",42740735,0,309997
310061,309997,"CPT","","0089T","[EXPIRED]-ACTIGRAPHY TESTING, 3-DA",0,1,0,"Procedure",42740971,0,309997
310062,309997,"CPT","","0090T","[EXPIRED]-Cervical artific disc",0,1,1,"Procedure",42740939,0,309997
310063,309997,"CPT","","0092T","[EXPIRED]-Total disc arthroplasty (artificial disc), anterior approach, including discectomy with end plate preparation (includes osteophytectomy for nerve root or spinal cord decompression and microdissection), each additional interspace, cervical (list separately in addition to code for primary procedure)",0,1,0,"Procedure",2101583,0,309997
310064,309997,"CPT","","0095T","Removal of total disc arthroplasty (artificial disc), anterior approach, each additional interspace, cervical (List separately in addition to code for primary procedure)",0,1,0,"Procedure",2101599,0,309997
310065,309997,"CPT","","0098T","Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, each additional interspace, cervical (List separately in addition to code for primary procedure)",0,1,0,"Procedure",2101602,0,309997
310066,309997,"CPT","","0099T","[EXPIRED]-Implantation of intrastromal corneal ring segments",0,1,0,"Procedure",2101603,0,309997
310067,309997,"CPT","","0100T","Placement of a subconjunctival retinal prosthesis receiver and pulse generator, and implantation of intraocular retinal electrode array, with vitrectomy",0,1,0,"Procedure",2101604,0,309997
310068,309997,"CPT","","0101T","Extracorporeal shock wave involving musculoskeletal system, not otherwise specified, high energy",0,1,0,"Procedure",2101605,0,309997
310069,309997,"CPT","","0102T","Extracorporeal shock wave, high energy, performed by a physician, requiring anesthesia other than local, involving lateral humeral epicondyle",0,1,0,"Procedure",2101606,0,309997
310070,309997,"CPT","","0103T","[EXPIRED]-Holotranscobalamin, quantitative",0,1,0,"Procedure",2101607,0,309997
310071,309997,"CPT","","0104T","[EXPIRED]-Inert gas rebreathing for cardiac output measurement; during rest",0,1,0,"Procedure",42741040,0,309997
310072,309997,"CPT","","0105T","[EXPIRED]-Inert gas rebreathing for cardiac output measurement; during exercise",0,1,0,"Procedure",42741005,0,309997
310073,309997,"CPT","","Level 2: 0106T-0110T","Quantitative sensory testing (QST), testing and interpretation per extremity",1,0,"","","",0,309997
310074,309997,"CPT","","0111T","Long-chain (C20-22) omega-3 fatty acids in red blood cell (RBC) membranes",0,1,0,"Procedure",2101616,0,309997
310075,309997,"CPT","","0123T","[EXPIRED]-Fistulization of sclera for glaucoma, through ciliary body",0,1,0,"Procedure",2101640,0,309997
310076,309997,"CPT","","0124T","[EXPIRED]-Conjunctival incision with posterior extrascleral placement of pharmacological agent (does not include supply of medication)",0,1,3,"Procedure",2101641,0,309997
310077,309997,"CPT","","0126T","Common carotid intima-media thickness (IMT) study for evaluation of atherosclerotic burden or coronary heart disease risk factor assessment",0,1,0,"Procedure",2101644,0,309997
310078,309997,"CPT","","0130T","[EXPIRED]-Validated, statistically reliable, randomized, controlled, single-patient clinical investigation of fda approved chronic care drugs, provided by a pharmacist, interpretation and report to the prescribing health care professional",0,1,0,"Procedure",42740842,0,309997
310079,309997,"CPT","","0140T","[EXPIRED]-Exhaled breath condensate ph",0,1,0,"Procedure",42740943,0,309997
310080,309997,"CPT","","0141T","[EXPIRED]-Pancreatic islet cell transplantation through portal vein, percutaneous",0,1,0,"Procedure",2101663,0,309997
310081,309997,"CPT","","0142T","[EXPIRED]-Pancreatic islet cell transplantation through portal vein, open",0,1,0,"Procedure",2101665,0,309997
310082,309997,"CPT","","0143T","[EXPIRED]-Laparoscopy, surgical, pancreatic islet cell transplantation through portal vein",0,1,0,"Procedure",2101668,0,309997
310083,309997,"CPT","","0144T","[EXPIRED]-Computed tomography, heart, without contrast material, including image postprocessing and quantitative evaluation of coronary calcium",0,1,215,"Procedure",42741105,0,309997
310084,309997,"CPT","","0145T","[EXPIRED]-Computed tomography, heart, with contrast material(s), including noncontrast images, if performed, cardiac gating and 3d image postprocessing; cardiac structure and morphology",0,1,2,"Procedure",42741103,0,309997
310085,309997,"CPT","","0146T","[EXPIRED]-Computed tomography, heart, with contrast material(s), including noncontrast images, if performed, cardiac gating and 3d image postprocessing; computed tomographic angiography of coronary arteries (including native and anomalous coronary arteries, coronary bypass grafts), without quantitative evaluation of coronary calcium",0,1,379,"Procedure",42741101,0,309997
310086,309997,"CPT","","0147T","[EXPIRED]-Computed tomography, heart, with contrast material(s), including noncontrast images, if performed, cardiac gating and 3d image postprocessing; computed tomographic angiography of coronary arteries (including native and anomalous coronary arteries, coronary bypass grafts), with quantitative evaluation of coronary calcium",0,1,31,"Procedure",42741100,0,309997
310087,309997,"CPT","","0148T","[EXPIRED]-Computed tomography, heart, with contrast material(s), including noncontrast images, if performed, cardiac gating and 3d image postprocessing; cardiac structure and morphology and computed tomographic angiography of coronary arteries (including native and anomalous coronary arteries, coronary bypass grafts), without quantitative evaluation of coronary calcium",0,1,4,"Procedure",42741099,0,309997
310088,309997,"CPT","","0149T","[EXPIRED]-Computed tomography, heart, with contrast material(s), including noncontrast images, if performed, cardiac gating and 3d image postprocessing; cardiac structure and morphology and computed tomographic angiography of coronary arteries (including native and anomalous coronary arteries, coronary bypass grafts), with quantitative evaluation of coronary calcium",0,1,0,"Procedure",42741109,0,309997
310089,309997,"CPT","","0150T","[EXPIRED]-Computed tomography, heart, with contrast material(s), including noncontrast images, if performed, cardiac gating and 3d image postprocessing; cardiac structure and morphology in congenital heart disease",0,1,0,"Procedure",42741111,0,309997
310090,309997,"CPT","","0151T","[EXPIRED]-Computed tomography, heart, with contrast material(s), including noncontrast images, if performed, cardiac gating and 3d image postprocessing, function evaluation (left and right ventricular function, ejection-fraction and segmental wall motion) (list separately in addition to code for primary procedure)",0,1,1,"Procedure",42741107,0,309997
310091,309997,"CPT","","0155T","[EXPIRED]-Laparoscopy, surgical; implantation or replacement of gastric stimulation electrodes, lesser curvature (ie, morbid obesity)",0,1,2,"Procedure",2101697,0,309997
310092,309997,"CPT","","0156T","[EXPIRED]-Laparoscopy, surgical; revision or removal of gastric stimulation electrodes, lesser curvature (ie, morbid obesity)",0,1,1,"Procedure",2101698,0,309997
310093,309997,"CPT","","0157T","[EXPIRED]-Laparotomy, implantation or replacement of gastric stimulation electrodes, lesser curvature (ie, morbid obesity)",0,1,0,"Procedure",2101699,0,309997
310094,309997,"CPT","","0158T","[EXPIRED]-Laparotomy, revision or removal of gastric stimulation electrodes, lesser curvature (ie, morbid obesity)",0,1,1,"Procedure",2101700,0,309997
310095,309997,"CPT","","0159T","Computer-aided detection, including computer algorithm analysis of MRI image data for lesion detection/characterization, pharmacokinetic analysis, with further physician review for interpretation, breast MRI (List separately in addition to code for primary procedure)",0,1,2789,"Procedure",2101701,0,309997
310096,309997,"CPT","","0160T","[EXPIRED]-Therapeutic repetitive transcranial magnetic stimulation treatment planning",0,1,0,"Procedure",42741176,0,309997
310097,309997,"CPT","","0161T","[EXPIRED]-Therapeutic repetitive transcranial magnetic stimulation treatment delivery and management, per session",0,1,0,"Procedure",42741151,0,309997
310098,309997,"CPT","","0162T","[EXPIRED]-Anal program gast neuros",0,1,3,"Procedure",42741126,0,309997
310099,309997,"CPT","","0163T","Total disc arthroplasty (artificial disc), anterior approach, including discectomy to prepare interspace (other than for decompression), each additional interspace, lumbar (List separately in addition to code for primary procedure)",0,1,0,"Procedure",2101713,0,309997
310100,309997,"CPT","","0164T","Removal of total disc arthroplasty, (artificial disc), anterior approach, each additional interspace, lumbar (List separately in addition to code for primary procedure)",0,1,0,"Procedure",2101714,0,309997
310101,309997,"CPT","","0165T","Revision including replacement of total disc arthroplasty (artificial disc), anterior approach, each additional interspace, lumbar (List separately in addition to code for primary procedure)",0,1,0,"Procedure",2101719,0,309997
310102,309997,"CPT","","0166T","[EXPIRED]-Transmyocardial transcatheter closure of ventricular septal defect, with implant; without cardiopulmonary bypass",0,1,0,"Procedure",2101720,0,309997
310103,309997,"CPT","","0167T","[EXPIRED]-Transmyocardial transcatheter closure of ventricular septal defect, with implant; with cardiopulmonary bypass",0,1,0,"Procedure",2101722,0,309997
310104,309997,"CPT","","0168T","[EXPIRED]-Rhinophototherapy, intranasal application of ultraviolet and visible light, bilateral",0,1,0,"Procedure",2101725,0,309997
310105,309997,"CPT","","0169T","[EXPIRED]-Stereotactic placement of infusion catheter(s) in the brain for delivery of therapeutic agent(s), including computerized stereotactic planning and burr hole(s)",0,1,0,"Procedure",2101726,0,309997
310106,309997,"CPT","","0170T","[EXPIRED]-Repair of anorectal fistula with plug (eg, porcine small intestine submucosa [sis])",0,1,9,"Procedure",42741127,0,309997
310107,309997,"CPT","","Level 2: 0171T-0172T","[EXPIRED]-Insertion of posterior spinous process distraction device (including necessary removal of bone or ligament for insertion and imaging guidance), lumbar",1,0,"","","",0,309997
310108,309997,"CPT","","0173T","[EXPIRED]-Monitoring of intraocular pressure during vitrectomy surgery (list separately in addition to code for primary procedure)",0,1,0,"Procedure",2101736,0,309997
310109,309997,"CPT","","0174T","Computer-aided detection (CAD) (computer algorithm analysis of digital image data for lesion detection) with further physician review for interpretation and report, with or without digitization of film radiographic images, chest radiograph(s), performed concurrent with primary interpretation (List separately in addition to code for primary procedure)",0,1,0,"Procedure",2101740,0,309997
310110,309997,"CPT","","0175T","Computer-aided detection (CAD) (computer algorithm analysis of digital image data for lesion detection) with further physician review for interpretation and report, with or without digitization of film radiographic images, chest radiograph(s), performed remote from primary interpretation",0,1,0,"Procedure",2101743,0,309997
310111,309997,"CPT","","0176T","[EXPIRED]-Transluminal dilation of aqueous outflow canal; without retention of device or stent",0,1,2,"Procedure",42741337,0,309997
310112,309997,"CPT","","0177T","[EXPIRED]-Transluminal dilation of aqueous outflow canal; with retention of device or stent",0,1,8,"Procedure",42741342,0,309997
310113,309997,"CPT","","Level 2: 0178T-0180T","[EXPIRED]-Electrocardiogram, 64 leads or greater, with graphic presentation and analysis",1,0,"","","",0,309997
310114,309997,"CPT","","0181T","[EXPIRED]-Corneal hysteresis determination, by air impulse stimulation, bilateral, with interpretation and report",0,1,0,"Procedure",2101756,0,309997
310115,309997,"CPT","","0182T","[EXPIRED]-High dose rate electronic brachytherapy, per fraction",0,1,0,"Procedure",2101759,0,309997
310116,309997,"CPT","","0183T","[EXPIRED]-Low frequency, non-contact, non-thermal ultrasound, including topical application(s), when performed, wound assessment, and instruction(s) for ongoing care, per day",0,1,0,"Procedure",2101762,0,309997
310117,309997,"CPT","","0184T","Excision of rectal tumor, transanal endoscopic microsurgical approach (ie, TEMS), including muscularis propria (ie, full thickness)",0,1,85,"Procedure",2101766,0,309997
310118,309997,"CPT","","0185T","[EXPIRED]-Multivariate analysis of patient-specific findings with quantifiable computer probability assessment, including report",0,1,0,"Procedure",2101769,0,309997
310119,309997,"CPT","","0186T","[EXPIRED]-Suprachoroidal delivery of pharmacologic agent (does not include supply of medication)",0,1,0,"Procedure",2101771,0,309997
310120,309997,"CPT","","0187T","[EXPIRED]-Scanning computerized ophthalmic diagnostic imaging, anterior segment, with interpretation and report, unilateral",0,1,0,"Procedure",42741686,0,309997
310121,309997,"CPT","","Level 2: 0188T-0189T","Remote Real-Time Interactive Video-conferenced Critical Care Services",1,0,"","","",0,309997
310122,309997,"CPT","","0190T","Placement of intraocular radiation source applicator (List separately in addition to primary procedure)",0,1,0,"Procedure",2101779,0,309997
310123,309997,"CPT","","Level 2: 0191T-0376T","Insertion of anterior segment aqueous drainage device, without extraocular reservoir, internal approach, into the trabecular meshwork",1,0,"","","",0,309997
310124,309997,"CPT","","0192T","[EXPIRED]-Insertion of anterior segment aqueous drainage device, without extraocular reservoir; external approach",0,1,154,"Procedure",2101792,0,309997
310125,309997,"CPT","","0193T","[EXPIRED]-Transurethral, radiofrequency micro-remodeling of the female bladder neck and proximal urethra for stress urinary incontinence",0,1,0,"Procedure",42741826,0,309997
310126,309997,"CPT","","0194T","[EXPIRED]-Procalcitonin (pct)",0,1,0,"Procedure",42741827,0,309997
310127,309997,"CPT","","Level 2: 0195T-0196T","Arthrodesis, pre-sacral interbody technique, disc space preparation, discectomy, without instrumentation, with image guidance, includes bone graft when performed",1,0,"","","",0,309997
310128,309997,"CPT","","0198T","Measurement of ocular blood flow by repetitive intraocular pressure sampling, with interpretation and report",0,1,0,"Procedure",2101818,0,309997
310129,309997,"CPT","","0200T","Percutaneous sacral augmentation (sacroplasty), unilateral injection(s), including the use of a balloon or mechanical device, when used, 1 or more needles, includes imaging guidance and bone biopsy, when performed",0,1,0,"Procedure",2101826,0,309997
310130,309997,"CPT","","0201T","Percutaneous sacral augmentation (sacroplasty), bilateral injections, including the use of a balloon or mechanical device, when used, 2 or more needles, includes imaging guidance and bone biopsy, when performed",0,1,0,"Procedure",2101827,0,309997
310131,309997,"CPT","","0202T","Posterior vertebral joint(s) arthroplasty (eg, facet joint[s] replacement), including facetectomy, laminectomy, foraminotomy, and vertebral column fixation, injection of bone cement, when performed, including fluoroscopy, single level, lumbar spine",0,1,0,"Procedure",2101828,0,309997
310132,309997,"CPT","","0205T","Intravascular catheter-based coronary vessel or graft spectroscopy (eg, infrared) during diagnostic evaluation and/or therapeutic intervention including imaging supervision, interpretation, and report, each vessel (List separately in addition to code for primary procedure)",0,1,0,"Procedure",40756937,0,309997
310133,309997,"CPT","","0206T","Computerized database analysis of multiple cycles of digitized cardiac electrical data from two or more ECG leads, including transmission to a remote center, application of multiple nonlinear mathematical transformations, with coronary artery obstruction severity assessment",0,1,0,"Procedure",40756895,0,309997
310134,309997,"CPT","","0207T","Evacuation of meibomian glands, automated, using heat and intermittent pressure, unilateral",0,1,0,"Procedure",40757000,0,309997
310135,309997,"CPT","","Level 2: 0208T-0209T","Pure tone audiometry (threshold), automated",1,0,"","","",0,309997
310136,309997,"CPT","","Level 2: 0210T-0211T","Speech audiometry threshold, automated",1,0,"","","",0,309997
310137,309997,"CPT","","0212T","Comprehensive audiometry threshold evaluation and speech recognition (0209T, 0211T combined), automated",0,1,0,"Procedure",40756864,0,309997
310138,309997,"CPT","","Level 2: 0213T-0215T","Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with ultrasound guidance, cervical or thoracic",1,0,"","","",0,309997
310139,309997,"CPT","","Level 2: 0216T-0218T","Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with ultrasound guidance, lumbar or sacral",1,0,"","","",0,309997
310140,309997,"CPT","","Level 2: 0219T-0222T","Placement of a posterior intrafacet implant(s), unilateral or bilateral, including imaging and placement of bone graft(s) or synthetic device(s), single level",1,0,"","","",0,309997
310141,309997,"CPT","","Level 2: 0223T-0225T","[EXPIRED]-Acoustic Cardiography, including Automated Analysis of Combined Acoustic and Electrical Intervals",1,0,"","","",0,309997
310142,309997,"CPT","","Level 2: 0228T-0229T","Injection(s), anesthetic agent and/or steroid, transforaminal epidural, with ultrasound guidance, cervical or thoracic",1,0,"","","",0,309997
310143,309997,"CPT","","Level 2: 0230T-0231T","Injection(s), anesthetic agent and/or steroid, transforaminal epidural, with ultrasound guidance, lumbar or sacral",1,0,"","","",0,309997
310144,309997,"CPT","","0232T","Injection(s), platelet rich plasma, any site, including image guidance, harvesting and preparation when performed",0,1,166,"Procedure",40756831,0,309997
310145,309997,"CPT","","0233T","[EXPIRED]-Skin advanced glycation endproducts (AGE) measurement by multi-wavelength fluorescent spectroscopy",0,1,0,"Procedure",40757027,0,309997
310146,309997,"CPT","","Level 2: 0234T-0238T","Atherectomy (Open or Percutaneous) for Supra-Inguinal Arteries",1,0,"","","",0,309997
310147,309997,"CPT","","Level 2: 0240T-0241T","[EXPIRED]-Esophageal Motility (manometric study of the esophagus and/or gastroesophageal junction) Study with Interpretation and Report",1,0,"","","",0,309997
310148,309997,"CPT","","0243T","[EXPIRED]-Intermittent measurement of wheeze rate for bronchodilator or bronchial-challenge diagnostic evaluation(s), with interpretation and report",0,1,0,"Procedure",40756952,0,309997
310149,309997,"CPT","","0244T","[EXPIRED]-Continuous measurement of wheeze rate during treatment assessment or during sleep for documentation of nocturnal wheeze and cough for diagnostic evaluation 3 to 24 hours, with interpretation and report",0,1,0,"Procedure",40756984,0,309997
310150,309997,"CPT","","0245T","[EXPIRED]-Open tx rib fx 1-2 ribs",0,1,7,"Procedure",40757137,0,309997
310151,309997,"CPT","","0246T","[EXPIRED]-Opn tx rib fx 3-4 ribs",0,1,20,"Procedure",40757061,0,309997
310152,309997,"CPT","","0247T","[EXPIRED]-Opn tx rib fx 5-6 ribs",0,1,4,"Procedure",40757026,0,309997
310153,309997,"CPT","","0248T","[EXPIRED]-Open tx rib fx 7/> ribs",0,1,1,"Procedure",40756853,0,309997
310154,309997,"CPT","","0249T","Ligation, hemorrhoidal vascular bundle(s), including ultrasound guidance",0,1,0,"Procedure",40757111,0,309997
310155,309997,"CPT","","0253T","Insertion of anterior segment aqueous drainage device, without extraocular reservoir, internal approach, into the suprachoroidal space",0,1,0,"Procedure",40756990,0,309997
