"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","path"
325083,325038,"VISIT","","","Military Treatment Facility",0,1,0,"Visit",8905,0,325038
325084,325038,"VISIT","","","Mobile Unit",0,1,0,"Visit",8584,0,325038
325085,325038,"VISIT","","","Non-residential Substance Abuse Treatment Facility",0,1,0,"Visit",8974,0,325038
325086,325042,"VISIT","","","Nursing Facility",0,1,0,"Visit",8676,0,325038.325042
325087,325038,"VISIT","","","Observation Room",0,1,0,"Visit",581385,0,325038
325088,325038,"VISIT","","","Off Campus-Outpatient Hospital",0,1,0,"Visit",5084,0,325038
325089,325044,"VISIT","","","Office",0,1,0,"Visit",8940,0,325038.325044
325090,325035,"VISIT","","","Other Inpatient Care",0,1,0,"Visit",8892,0,325035
325091,325036,"VISIT","","","Outpatient Critical Care Facility",0,1,0,"Visit",581380,0,325036
325092,325038,"VISIT","","","Outpatient Critical Care Facility",0,1,0,"Visit",581380,0,325038
325093,325038,"VISIT","","","Outpatient Hospital",0,1,0,"Visit",8756,0,325038
325094,325038,"VISIT","","","Outpatient NEC",0,1,0,"Visit",8677,0,325038
325095,325039,"VISIT","","","Pharmacy",0,1,0,"Visit",8562,0,325039
325096,325042,"VISIT","","","Place of Employment-Worksite",0,1,"","Visit",581475,0,325038.325042
325097,325038,"VISIT","","","Prison/Correctional Facility",0,1,0,"Visit",38003619,0,325038
325098,325038,"VISIT","","","Psychiatric Facility-Partial Hospitalization",0,1,0,"Visit",8913,0,325038
325099,325038,"VISIT","","","Psychiatric Residential Treatment Center",0,1,0,"Visit",8976,0,325038
325100,325044,"VISIT","","","Public Health Clinic",0,1,0,"Visit",8977,0,325038.325044
325101,325042,"VISIT","","","Residential Substance Abuse Treatment Facility",0,1,0,"Visit",8957,0,325038.325042
325102,325044,"VISIT","","","Rural Health Clinic",0,1,0,"Visit",8761,0,325038.325044
325103,325042,"VISIT","","","School",0,1,0,"Visit",8537,0,325038.325042
325104,325035,"VISIT","","","Skilled Nursing Facility",0,1,0,"Visit",8863,0,325035
325105,325042,"VISIT","","","Temporary Lodging",0,1,0,"Visit",8602,0,325038.325042
325106,325038,"VISIT","","","Tribal 638 Free-standing Facility",0,1,0,"Visit",8941,0,325038
325107,325038,"VISIT","","","Tribal 638 Provider-based Facility",0,1,0,"Visit",8960,0,325038
325108,325044,"VISIT","","","Urgent Care Facility",0,1,0,"Visit",8782,0,325038.325044
325109,325044,"VISIT","","","Walk-in Retail Health Clinic",0,1,0,"Visit",38003620,0,325038.325044
